filename,cure_sign,gtsrb_true,ch_id,ch_name,sev,pred,prob,correct
01_03_00_00_0001.bmp,3,9,0,ChallengeFree,0,15,0.293369,0
01_03_00_00_0002.bmp,3,9,0,ChallengeFree,0,15,0.391649,0
01_03_00_00_0003.bmp,3,9,0,ChallengeFree,0,13,0.320285,0
01_03_00_00_0004.bmp,3,9,0,ChallengeFree,0,15,0.379891,0
01_03_00_00_0005.bmp,3,9,0,ChallengeFree,0,16,0.137521,0
01_03_00_00_0006.bmp,3,9,0,ChallengeFree,0,15,0.203751,0
01_03_00_00_0007.bmp,3,9,0,ChallengeFree,0,15,0.222389,0
01_03_00_00_0008.bmp,3,9,0,ChallengeFree,0,15,0.275429,0
01_03_00_00_0009.bmp,3,9,0,ChallengeFree,0,13,0.242324,0
01_03_00_00_0010.bmp,3,9,0,ChallengeFree,0,13,0.216919,0
01_03_00_00_0011.bmp,3,9,0,ChallengeFree,0,15,0.300741,0
01_03_00_00_0012.bmp,3,9,0,ChallengeFree,0,15,0.297575,0
01_03_00_00_0013.bmp,3,9,0,ChallengeFree,0,15,0.233446,0
01_03_00_00_0014.bmp,3,9,0,ChallengeFree,0,15,0.272724,0
01_03_00_00_0015.bmp,3,9,0,ChallengeFree,0,13,0.191386,0
01_03_00_00_0016.bmp,3,9,0,ChallengeFree,0,15,0.437234,0
01_03_00_00_0017.bmp,3,9,0,ChallengeFree,0,15,0.470392,0
01_03_00_00_0018.bmp,3,9,0,ChallengeFree,0,15,0.411023,0
01_03_00_00_0019.bmp,3,9,0,ChallengeFree,0,15,0.531031,0
01_03_00_00_0020.bmp,3,9,0,ChallengeFree,0,15,0.506935,0
01_03_00_00_0021.bmp,3,9,0,ChallengeFree,0,15,0.614945,0
01_03_00_00_0022.bmp,3,9,0,ChallengeFree,0,15,0.349398,0
01_03_00_00_0023.bmp,3,9,0,ChallengeFree,0,15,0.318853,0
01_03_00_00_0024.bmp,3,9,0,ChallengeFree,0,15,0.407498,0
01_03_00_00_0025.bmp,3,9,0,ChallengeFree,0,15,0.284472,0
01_03_00_00_0026.bmp,3,9,0,ChallengeFree,0,15,0.614908,0
01_03_00_00_0027.bmp,3,9,0,ChallengeFree,0,15,0.694474,0
01_03_00_00_0028.bmp,3,9,0,ChallengeFree,0,15,0.539532,0
01_03_00_00_0029.bmp,3,9,0,ChallengeFree,0,15,0.559995,0
01_03_00_00_0030.bmp,3,9,0,ChallengeFree,0,15,0.561073,0
01_03_00_00_0031.bmp,3,9,0,ChallengeFree,0,15,0.436563,0
01_03_00_00_0032.bmp,3,9,0,ChallengeFree,0,15,0.501321,0
01_03_00_00_0033.bmp,3,9,0,ChallengeFree,0,15,0.543503,0
01_03_00_00_0034.bmp,3,9,0,ChallengeFree,0,15,0.589304,0
01_03_00_00_0035.bmp,3,9,0,ChallengeFree,0,15,0.534832,0
01_03_00_00_0036.bmp,3,9,0,ChallengeFree,0,15,0.396953,0
01_03_00_00_0037.bmp,3,9,0,ChallengeFree,0,15,0.462473,0
01_03_00_00_0038.bmp,3,9,0,ChallengeFree,0,15,0.567595,0
01_03_00_00_0039.bmp,3,9,0,ChallengeFree,0,15,0.762057,0
01_03_00_00_0040.bmp,3,9,0,ChallengeFree,0,15,0.839744,0
01_03_00_00_0041.bmp,3,9,0,ChallengeFree,0,15,0.747667,0
01_03_00_00_0042.bmp,3,9,0,ChallengeFree,0,15,0.745594,0
01_03_00_00_0043.bmp,3,9,0,ChallengeFree,0,15,0.649334,0
01_03_00_00_0044.bmp,3,9,0,ChallengeFree,0,15,0.445845,0
01_03_00_00_0045.bmp,3,9,0,ChallengeFree,0,15,0.512152,0
01_03_00_00_0046.bmp,3,9,0,ChallengeFree,0,15,0.627364,0
01_03_00_00_0047.bmp,3,9,0,ChallengeFree,0,15,0.454512,0
01_03_00_00_0048.bmp,3,9,0,ChallengeFree,0,15,0.51152,0
01_03_00_00_0049.bmp,3,9,0,ChallengeFree,0,15,0.688225,0
01_03_00_00_0050.bmp,3,9,0,ChallengeFree,0,15,0.578881,0
01_03_00_00_0051.bmp,3,9,0,ChallengeFree,0,15,0.508068,0
01_03_00_00_0052.bmp,3,9,0,ChallengeFree,0,15,0.57418,0
01_03_00_00_0053.bmp,3,9,0,ChallengeFree,0,15,0.549165,0
01_03_00_00_0054.bmp,3,9,0,ChallengeFree,0,15,0.575383,0
01_03_00_00_0055.bmp,3,9,0,ChallengeFree,0,15,0.577994,0
01_03_00_00_0056.bmp,3,9,0,ChallengeFree,0,15,0.304249,0
01_03_00_00_0057.bmp,3,9,0,ChallengeFree,0,15,0.346866,0
01_03_00_00_0058.bmp,3,9,0,ChallengeFree,0,9,0.216974,1
01_03_00_00_0059.bmp,3,9,0,ChallengeFree,0,9,0.188003,1
01_03_00_00_0060.bmp,3,9,0,ChallengeFree,0,9,0.196154,1
01_03_00_00_0061.bmp,3,9,0,ChallengeFree,0,15,0.288309,0
01_03_00_00_0062.bmp,3,9,0,ChallengeFree,0,9,0.211229,1
01_03_00_00_0063.bmp,3,9,0,ChallengeFree,0,9,0.273283,1
01_03_00_00_0064.bmp,3,9,0,ChallengeFree,0,15,0.236568,0
01_03_00_00_0065.bmp,3,9,0,ChallengeFree,0,15,0.396921,0
01_03_00_00_0066.bmp,3,9,0,ChallengeFree,0,15,0.258581,0
01_03_00_00_0067.bmp,3,9,0,ChallengeFree,0,15,0.460724,0
01_03_00_00_0068.bmp,3,9,0,ChallengeFree,0,15,0.383692,0
01_03_00_00_0069.bmp,3,9,0,ChallengeFree,0,15,0.422126,0
01_03_00_00_0070.bmp,3,9,0,ChallengeFree,0,15,0.247865,0
01_03_00_00_0071.bmp,3,9,0,ChallengeFree,0,41,0.191515,0
01_03_00_00_0072.bmp,3,9,0,ChallengeFree,0,15,0.213524,0
01_03_00_00_0073.bmp,3,9,0,ChallengeFree,0,15,0.226708,0
01_03_00_00_0074.bmp,3,9,0,ChallengeFree,0,41,0.192606,0
01_03_00_00_0075.bmp,3,9,0,ChallengeFree,0,15,0.176515,0
01_03_00_00_0076.bmp,3,9,0,ChallengeFree,0,9,0.184792,1
01_03_00_00_0077.bmp,3,9,0,ChallengeFree,0,9,0.240611,1
01_03_00_00_0078.bmp,3,9,0,ChallengeFree,0,9,0.210651,1
01_03_00_00_0079.bmp,3,9,0,ChallengeFree,0,9,0.180041,1
01_03_00_00_0080.bmp,3,9,0,ChallengeFree,0,15,0.149467,0
01_03_00_00_0081.bmp,3,9,0,ChallengeFree,0,9,0.186513,1
01_03_00_00_0082.bmp,3,9,0,ChallengeFree,0,15,0.138642,0
01_03_00_00_0083.bmp,3,9,0,ChallengeFree,0,9,0.11182,1
01_03_00_00_0084.bmp,3,9,0,ChallengeFree,0,9,0.151978,1
01_03_00_00_0085.bmp,3,9,0,ChallengeFree,0,9,0.130108,1
01_03_01_01_0001.bmp,3,9,1,Decolorization,1,15,0.377498,0
01_03_01_01_0002.bmp,3,9,1,Decolorization,1,15,0.362547,0
01_03_01_01_0003.bmp,3,9,1,Decolorization,1,15,0.482168,0
01_03_01_01_0004.bmp,3,9,1,Decolorization,1,16,0.363069,0
01_03_01_01_0005.bmp,3,9,1,Decolorization,1,15,0.174513,0
01_03_01_01_0006.bmp,3,9,1,Decolorization,1,16,0.202539,0
01_03_01_01_0007.bmp,3,9,1,Decolorization,1,15,0.27117,0
01_03_01_01_0008.bmp,3,9,1,Decolorization,1,16,0.27464,0
01_03_01_01_0009.bmp,3,9,1,Decolorization,1,15,0.227567,0
01_03_01_01_0010.bmp,3,9,1,Decolorization,1,15,0.359941,0
01_03_01_01_0011.bmp,3,9,1,Decolorization,1,15,0.362864,0
01_03_01_01_0012.bmp,3,9,1,Decolorization,1,15,0.349772,0
01_03_01_01_0013.bmp,3,9,1,Decolorization,1,15,0.326351,0
01_03_01_01_0014.bmp,3,9,1,Decolorization,1,15,0.325741,0
01_03_01_01_0015.bmp,3,9,1,Decolorization,1,15,0.4193,0
01_03_01_01_0016.bmp,3,9,1,Decolorization,1,15,0.41857,0
01_03_01_01_0017.bmp,3,9,1,Decolorization,1,15,0.422063,0
01_03_01_01_0018.bmp,3,9,1,Decolorization,1,15,0.39887,0
01_03_01_01_0019.bmp,3,9,1,Decolorization,1,15,0.651116,0
01_03_01_01_0020.bmp,3,9,1,Decolorization,1,15,0.758293,0
01_03_01_01_0021.bmp,3,9,1,Decolorization,1,15,0.572021,0
01_03_01_01_0022.bmp,3,9,1,Decolorization,1,15,0.561911,0
01_03_01_01_0023.bmp,3,9,1,Decolorization,1,15,0.675291,0
01_03_01_01_0024.bmp,3,9,1,Decolorization,1,15,0.405062,0
01_03_01_01_0025.bmp,3,9,1,Decolorization,1,15,0.33549,0
01_03_01_01_0026.bmp,3,9,1,Decolorization,1,15,0.554195,0
01_03_01_01_0027.bmp,3,9,1,Decolorization,1,15,0.488191,0
01_03_01_01_0028.bmp,3,9,1,Decolorization,1,15,0.629406,0
01_03_01_01_0029.bmp,3,9,1,Decolorization,1,15,0.636536,0
