filename,cure_sign,gtsrb_true,ch_id,ch_name,sev,pred,prob,correct
01_03_00_00_0001.bmp,3,9,0,ChallengeFree,0,15,0.313237,0
01_03_00_00_0002.bmp,3,9,0,ChallengeFree,0,15,0.418759,0
01_03_00_00_0003.bmp,3,9,0,ChallengeFree,0,15,0.336785,0
01_03_00_00_0004.bmp,3,9,0,ChallengeFree,0,15,0.39026,0
01_03_00_00_0005.bmp,3,9,0,ChallengeFree,0,16,0.11523,0
01_03_00_00_0006.bmp,3,9,0,ChallengeFree,0,15,0.220045,0
01_03_00_00_0007.bmp,3,9,0,ChallengeFree,0,15,0.226396,0
01_03_00_00_0008.bmp,3,9,0,ChallengeFree,0,15,0.236516,0
01_03_00_00_0009.bmp,3,9,0,ChallengeFree,0,13,0.224822,0
01_03_00_00_0010.bmp,3,9,0,ChallengeFree,0,15,0.234954,0
01_03_00_00_0011.bmp,3,9,0,ChallengeFree,0,15,0.304093,0
01_03_00_00_0012.bmp,3,9,0,ChallengeFree,0,15,0.341312,0
01_03_00_00_0013.bmp,3,9,0,ChallengeFree,0,15,0.227563,0
01_03_00_00_0014.bmp,3,9,0,ChallengeFree,0,15,0.293102,0
01_03_00_00_0015.bmp,3,9,0,ChallengeFree,0,15,0.216144,0
01_03_00_00_0016.bmp,3,9,0,ChallengeFree,0,15,0.415019,0
01_03_00_00_0017.bmp,3,9,0,ChallengeFree,0,15,0.488167,0
01_03_00_00_0018.bmp,3,9,0,ChallengeFree,0,15,0.372905,0
01_03_00_00_0019.bmp,3,9,0,ChallengeFree,0,15,0.527335,0
01_03_00_00_0020.bmp,3,9,0,ChallengeFree,0,15,0.51762,0
01_03_00_00_0021.bmp,3,9,0,ChallengeFree,0,15,0.641627,0
01_03_00_00_0022.bmp,3,9,0,ChallengeFree,0,15,0.367834,0
01_03_00_00_0023.bmp,3,9,0,ChallengeFree,0,15,0.34948,0
01_03_00_00_0024.bmp,3,9,0,ChallengeFree,0,15,0.412069,0
01_03_00_00_0025.bmp,3,9,0,ChallengeFree,0,15,0.309817,0
01_03_00_00_0026.bmp,3,9,0,ChallengeFree,0,15,0.598902,0
01_03_00_00_0027.bmp,3,9,0,ChallengeFree,0,15,0.693369,0
01_03_00_00_0028.bmp,3,9,0,ChallengeFree,0,15,0.573946,0
01_03_00_00_0029.bmp,3,9,0,ChallengeFree,0,15,0.546723,0
01_03_00_00_0030.bmp,3,9,0,ChallengeFree,0,15,0.571929,0
01_03_00_00_0031.bmp,3,9,0,ChallengeFree,0,15,0.463834,0
01_03_00_00_0032.bmp,3,9,0,ChallengeFree,0,15,0.546442,0
01_03_00_00_0033.bmp,3,9,0,ChallengeFree,0,15,0.564347,0
01_03_00_00_0034.bmp,3,9,0,ChallengeFree,0,15,0.627691,0
01_03_00_00_0035.bmp,3,9,0,ChallengeFree,0,15,0.561051,0
